0,1,2,3,4
5255243,2.198167765312258e-08,5,2021-08-29,True
5255244,6.988506468080413e-08,5,2021-08-29,True
5255224,0.2181678582025537,5,2021-09-05,False
5255216,0.5613612929790954,5,2021-09-05,False
5255225,0.0639576817557086,5,2021-09-05,False
5255223,0.7670507622243754,5,2021-09-08,False
5255222,0.37356894805104823,5,2021-09-08,False
5255217,0.1918150218845553,5,2021-09-11,False
5255199,0.48956549378650005,5,2021-09-11,False
5255226,0.36089932181838646,5,2021-09-11,False
5255197,0.042309698631867586,5,2021-09-12,False
5255203,0.3483447244469098,5,2021-09-12,False
5255200,0.04985490973944745,5,2021-09-12,False
5255198,0.2298257861804544,5,2021-09-12,False
5255227,0.11696829169316272,5,2021-09-12,False
5255201,0.14878928492633092,5,2021-09-12,False
5255202,0.261431555964439,5,2021-09-18,False
5255195,0.2559052752072815,5,2021-09-18,False
5255194,0.5461539170402641,5,2021-09-18,False
5255193,0.16002997295506585,5,2021-09-19,False
5255192,0.14251020674976295,5,2021-09-19,False
5255172,0.23872684671342945,5,2021-09-19,False
5255177,0.1160372426033576,5,2021-09-19,False
5255196,0.2187651324293855,5,2021-09-19,False
5255205,0.16404860394653445,5,2021-09-19,False
5255154,0.639024849225432,5,2021-09-25,False
5255151,0.4470212647754402,5,2021-09-25,False
5255142,0.0,5,2021-09-26,True
5255176,0.3578364447587191,5,2021-09-26,True
5255150,0.16228000722684124,5,2021-09-26,True
5255149,0.19402039280912192,5,2021-09-26,True
5255148,0.006341870687373109,4,2021-09-26,True
5255175,0.14595346892043856,5,2021-09-26,True
5255146,0.0,5,2021-09-26,True
5255147,0.03639046920411957,5,2021-09-26,True
5255123,0.3045172305359246,5,2021-10-02,False
5255121,0.4973368077533298,5,2021-10-02,False
5255126,0.3452678937106638,5,2021-10-02,False
5255125,0.24644921886666188,5,2021-10-03,False
5255124,0.0742507191739021,5,2021-10-03,False
5255118,0.4680063113166683,5,2021-10-03,False
5255119,0.2470718089803535,5,2021-10-03,False
5255120,0.02251592741850706,5,2021-10-03,False
5255139,0.1334480870017213,5,2021-10-06,False
5255130,0.1565546774183957,5,2021-10-06,False
5255141,0.08141393954998616,5,2021-10-06,False
5255140,0.1474921084957904,5,2021-10-06,False
5255136,0.10679587315181523,5,2021-10-06,False
5255132,0.35333081407133776,5,2021-10-06,False
5255122,0.5169846917703659,5,2021-10-07,False
5255138,0.3140603650433798,5,2021-10-07,False
5255137,0.2315005813666166,5,2021-10-07,False
5255131,0.08196725535336619,5,2021-10-07,False
5255103,0.2171742726772523,5,2021-10-09,False
5255101,0.07515880838009459,5,2021-10-09,False
5255095,0.08461022051915754,5,2021-10-09,False
5255104,0.23607426617235894,5,2021-10-09,False
5255100,0.30469983592338473,5,2021-10-09,False
5255098,0.15655071719823954,5,2021-10-10,False
5255097,0.35398797551688715,5,2021-10-10,False
5255094,0.49905424680722954,5,2021-10-10,False
5255096,0.07845922697617919,5,2021-10-10,False
5255099,0.11210673174038556,5,2021-10-13,False
5255105,0.29576180720503753,5,2021-10-13,False
5255108,0.06046952641249366,5,2021-10-13,False
5255079,0.3530794216898101,5,2021-10-13,False
5255078,0.03819836727669666,5,2021-10-13,False
5255109,0.2845623453181115,5,2021-10-14,False
5255077,0.20054818370394006,5,2021-10-14,False
5255080,0.18521386984634364,5,2021-10-14,False
5255076,0.3555700158005337,5,2021-10-14,False
5255071,0.028756904701667294,5,2021-10-17,True
5255074,0.17231621068471864,5,2021-10-17,True
5255093,0.21540167250124714,5,2021-10-17,True
5255073,0.11270384366114215,5,2021-10-17,True
5255072,0.14981825672204455,5,2021-10-17,True
5255082,0.007207317888794769,4,2021-10-17,True
5255075,0.07023387538363457,5,2021-10-17,True
5255048,0.0,5,2021-10-17,True
5255056,0.04450058367684631,5,2021-10-23,False
5255057,0.16116806483748397,5,2021-10-23,False
5255053,0.4663157843473817,5,2021-10-23,False
5255054,0.21351505172212748,5,2021-10-23,False
5255050,0.33764224987317015,5,2021-10-24,False
5255055,0.36926536497229573,5,2021-10-24,False
5255052,0.11695121952833987,5,2021-10-24,False
5255051,0.21470487924038187,5,2021-10-24,False
5616010,0.7580376647398626,5,2021-10-27,False
5616788,0.33273931057560396,5,2021-10-27,False
5255026,0.45103064484295874,5,2021-10-30,False
5255030,0.4021997187592355,5,2021-10-30,False
5255032,0.04604673420160202,5,2021-10-30,False
5255025,0.29107087976155915,5,2021-10-31,False
5255027,0.3063509239763449,5,2021-10-31,False
5255031,0.12959798602552114,5,2021-10-31,False
5255034,0.24199011923699298,5,2021-10-31,False
5255033,0.0766624920085813,5,2021-10-31,False
5255028,0.7814468513388393,5,2021-11-02,False
5673363,0.3592777413403204,5,2021-11-02,False
5673355,0.48120297339012663,5,2021-11-06,False
5255002,0.3584705394611497,5,2021-11-06,False
5255000,0.1888413612321235,5,2021-11-06,False
5255001,0.19309849725531267,5,2021-11-07,False
5255007,0.041444298123732015,5,2021-11-07,False
5255005,0.2897936280523793,5,2021-11-07,False
5254999,0.15040586529290578,5,2021-11-07,False
5255006,0.22572309223884524,5,2021-11-07,False
5255004,0.12093465342440579,5,2021-11-07,False
5254983,0.002762282695591907,5,2021-11-10,False
5254978,0.007302291505757636,5,2021-11-10,False
5254979,0.0032860039108394755,5,2021-11-10,False
5254986,0.984568739301091,5,2021-11-10,False
5254985,0.0026959011063892786,5,2021-11-10,False
5254982,0.0,5,2021-11-11,False
5254984,0.19875479369602803,5,2021-11-11,False
5254977,0.3168726018383467,5,2021-11-11,False
5254981,0.5091025759978263,5,2021-11-11,False
5254957,0.23608134942377618,5,2021-11-13,False
5254961,0.1941832348508821,5,2021-11-13,False
5254954,0.4283616773990357,5,2021-11-13,False
5254959,0.0,4,2021-11-13,False
5254956,0.24477871488056036,5,2021-11-14,False
5254963,0.30508335563856975,5,2021-11-14,False
5254955,0.08504681569608774,5,2021-11-14,False
5254958,0.28851586820630865,5,2021-11-14,False
5254953,0.17625162379812517,5,2021-11-14,False
5254965,0.1225797965409364,5,2021-11-16,False
5254932,0.8805132035185613,5,2021-11-16,False
5254962,0.0668777617423933,5,2021-11-17,False
5254967,0.16323464616814382,5,2021-11-17,False
5254935,0.24124110619397,5,2021-11-17,False
5254975,0.1496781430697445,5,2021-11-17,False
5254937,0.16000472378845768,5,2021-11-17,False
5254936,0.17634557104765017,5,2021-11-17,False
5254927,0.45975306247246106,5,2021-11-20,False
5254929,0.2268908953703671,5,2021-11-20,False
5254939,0.3753082410808608,5,2021-11-20,False
5254933,0.2197082473903403,5,2021-11-21,False
5254940,0.18797845696178722,5,2021-11-21,False
5254928,0.2474540778838288,5,2021-11-21,False
5254938,0.1456788044581112,5,2021-11-21,False
5254931,0.1403822127135448,5,2021-11-21,False
5759926,0.5559820658614965,5,2021-11-24,False
5254912,0.5516351320505936,5,2021-11-24,False
5254909,0.010090396128069957,5,2021-11-25,False
5254942,0.0,5,2021-11-25,False
5254913,0.9854373700508908,5,2021-11-25,False
5254908,0.00585065285670013,5,2021-11-25,False
5254883,0.0,5,2021-11-28,False
5254914,0.21356303247311445,5,2021-11-28,False
5254888,0.330048803892137,5,2021-11-28,False
5254879,0.5347075863313133,5,2021-11-28,False
5254911,0.0,5,2021-11-30,False
5254886,1.0189049877307779,5,2021-11-30,False
5254951,0.5687546762257145,5,2021-12-01,False
5254884,0.5304281342254182,5,2021-12-01,False
5254960,0.2937552923959501,5,2021-12-02,False
5254910,1.2949089023384515,5,2021-12-02,False
5254906,0.0,5,2021-12-03,False
5785007,0.602996184496871,5,2021-12-03,False
5254915,0.0,5,2021-12-03,False
5254881,0.26782102077329667,5,2021-12-05,False
5254880,0.18036012496912432,5,2021-12-05,False
5254887,0.31800093143837177,5,2021-12-05,False
5254891,0.09227173992740303,5,2021-12-05,False
5254882,,5,2021-12-06,False
5254903,,5,2021-12-06,False
5254892,,5,2021-12-06,False
5254896,,5,2021-12-06,False
5254904,,5,2021-12-06,False
5254902,0.017697317061660015,5,2021-12-10,True
5254901,0.06298475909135878,5,2021-12-10,True
5254893,0.12228005854710954,5,2021-12-10,True
5254898,0.16701927348522755,5,2021-12-10,True
5254897,0.13241495837366332,5,2021-12-10,True
5254899,0.0821660551378809,5,2021-12-10,True
5254895,0.12384899106737184,5,2021-12-10,True
5254900,0.08174002360781718,5,2021-12-10,True
5254894,0.1324839796368458,5,2021-12-10,True
5254878,0.11064163945899237,5,2021-12-10,True
5925519,0.16986493640194672,5,2022-04-09,False
5925525,0.5635603952713939,5,2022-04-09,False
5925521,0.1973943218285681,5,2022-04-10,True
5925496,0.11004298677442545,5,2022-04-10,True
5925518,0.17139623587819885,5,2022-04-10,True
5925522,0.12285341409933137,5,2022-04-10,True
5925524,0.20190739900762,5,2022-04-10,True
5925495,0.07312890835168019,5,2022-04-10,True
5925520,0.13930042264585094,5,2022-04-10,True
5925482,0.36192938616937376,5,2022-04-16,False
5925497,0.32068723493757006,5,2022-04-16,False
5925478,0.3489545301261586,5,2022-04-16,False
5925483,0.08337970208951684,5,2022-04-17,True
5925479,0.1987895005012194,5,2022-04-17,True
5925476,0.09906298896685192,5,2022-04-17,True
5925484,0.1010221537654252,5,2022-04-17,True
5925480,0.22174626112542098,5,2022-04-17,True
5925477,0.10776684836732056,5,2022-04-17,True
5925481,0.1802004111212591,5,2022-04-17,True
5925469,0.2711280371042464,5,2022-04-23,False
5925462,0.16211126263497344,5,2022-04-23,False
5925461,0.42053610035504974,5,2022-04-23,False
5925463,0.22730722129148778,5,2022-04-23,False
5925460,0.35166976585421683,5,2022-04-24,False
5925464,0.15609133854216725,5,2022-04-24,False
5925465,0.19678512670052759,5,2022-04-24,False
5925467,0.3818771255826574,5,2022-04-24,False
5925442,0.24988615079189994,5,2022-04-30,False
5925448,0.33667296285636494,5,2022-04-30,False
5925449,0.31123451806945235,5,2022-04-30,False
5925450,0.20742859958444143,5,2022-04-30,False
5925446,0.34451038181298815,5,2022-05-01,False
5925445,0.31990607234709584,5,2022-05-01,False
5925451,0.22347072449891764,5,2022-05-01,False
5925447,0.0,5,2022-05-01,False
5925406,0.6836358041136711,5,2022-05-07,False
5925415,0.3137568902245008,5,2022-05-07,False
5925407,0.2007754519850171,5,2022-05-08,True
5925413,0.19803164391947262,5,2022-05-08,True
5925409,0.151719001135449,5,2022-05-08,True
5925408,0.15986493270930902,5,2022-05-08,True
5925410,0.09033196099259393,5,2022-05-08,True
5925412,0.0,5,2022-05-08,True
5925411,0.16334402087794053,5,2022-05-08,True
5925401,0.19866788599447793,5,2022-05-14,False
5925398,0.2576397288297998,5,2022-05-14,False
5925395,0.3128360515724648,5,2022-05-14,False
5925400,0.2813187215753585,5,2022-05-14,False
5925396,0.218994216075613,5,2022-05-15,True
5925397,0.2162675845320532,5,2022-05-15,True
5925404,0.16161446763286633,5,2022-05-15,True
5925403,0.13328756768157254,5,2022-05-15,True
5925399,0.14985977211692636,5,2022-05-15,True
5925402,0.1796164815033834,5,2022-05-15,True
5925385,0.1532881081625462,5,2022-05-21,False
5925379,0.4896160784434355,5,2022-05-21,False
5925382,0.0,5,2022-05-21,False
5925383,0.20523574287445462,5,2022-05-21,False
5925378,0.26291581161344957,5,2022-05-22,False
5925363,0.16240537388370055,5,2022-05-22,False
5925381,0.2564647037486877,5,2022-05-22,False
5925384,0.22023255428526348,5,2022-05-22,False
5925364,0.1990609872701915,5,2022-05-22,False
5925353,0.6028156660413164,5,2022-05-28,False
5925367,0.49935164657056763,5,2022-05-28,False
5925352,0.05613996488815317,5,2022-05-28,False
5925355,0.22131898019990837,5,2022-05-29,True
5925350,0.16797171770609903,5,2022-05-29,True
5925349,0.13216903596125223,5,2022-05-29,True
5925354,0.12954438422538014,5,2022-05-29,True
5925366,0.1860131309465489,5,2022-05-29,True
5925365,0.2725827686441339,5,2022-05-29,True
5925328,0.1761063219235341,5,2022-06-04,False
5925337,0.13562607355721992,5,2022-06-04,False
5925336,0.37189522460031005,5,2022-06-04,False
5925334,0.1546499324497833,5,2022-06-04,False
5925335,0.24263991645245736,5,2022-06-04,False
5925333,0.23231943548204448,5,2022-06-05,False
5925329,0.2523841026334372,5,2022-06-05,False
5925331,0.16519845256402083,5,2022-06-05,False
5925330,0.2370027252808682,5,2022-06-05,False
5925321,0.09727450324493907,5,2022-06-08,False
5925313,0.23744187265677044,5,2022-06-08,False
5925318,0.1453198472237784,5,2022-06-08,False
5925320,0.33293224603512117,5,2022-06-08,False
5925315,0.253982047985426,5,2022-06-08,False
5925314,0.12312254324616378,5,2022-06-09,False
5925317,0.17830750653482458,5,2022-06-09,False
5925316,0.2720320072470801,5,2022-06-09,False
5925322,0.135645160723218,5,2022-06-09,False
5925319,0.2546039399879444,5,2022-06-09,False
5925291,0.3480830964942956,5,2022-06-11,False
5925323,0.21719112428992776,5,2022-06-11,False
5925296,0.24851656113450898,5,2022-06-11,False
5925324,0.3447691371858576,5,2022-06-11,False
5925293,0.1865971592107291,5,2022-06-12,False
5925295,0.134313435219958,5,2022-06-12,False
5925325,0.17947038445056965,5,2022-06-12,False
5925297,0.23165082798047332,5,2022-06-12,False
5925294,0.09516698878423455,5,2022-06-12,False
5925280,0.058550289699620416,5,2022-06-15,False
5925281,0.0,5,2022-06-15,False
5925277,0.2261466387398829,5,2022-06-15,False
5925276,0.5308942868210765,5,2022-06-15,False
5925282,0.08374035208415041,5,2022-06-15,False
5925275,1.1024945305015106e-17,5,2022-06-16,False
5925284,4.66368447044049e-18,5,2022-06-16,False
5925279,1.025882317362502,5,2022-06-16,False
5925278,1.5648877895462073e-16,5,2022-06-16,False
5925283,0.0006082610015926332,5,2022-06-16,False
5925259,0.011384844502849422,5,2022-06-19,True
5925285,0.11314697149971033,5,2022-06-19,True
5925258,0.1396561626992353,5,2022-06-19,True
5925264,0.12313064171770087,5,2022-06-19,True
5925262,0.23215452211154486,5,2022-06-19,True
5925261,0.13237496853021347,5,2022-06-19,True
5925260,0.15224276341120915,5,2022-06-19,True
5925256,0.15181428236969616,5,2022-06-19,True
5925242,0.6477836888241669,5,2022-06-25,False
5925246,0.13977296719918406,5,2022-06-25,False
5925240,0.049948063526661673,5,2022-06-25,False
5925238,0.1392482467255006,5,2022-06-25,False
5925237,0.6028499530683916,5,2022-06-26,True
5925245,0.062447823653528696,5,2022-06-26,True
5925241,0.09945870870501147,5,2022-06-26,True
5925243,0.10604791492256303,5,2022-06-26,True
5925244,0.09412520464766239,5,2022-06-26,True
5925239,0.03697920267229704,5,2022-06-26,True
5925221,0.7075032674045505,5,2022-07-02,False
5925225,0.0961884787652521,5,2022-07-02,False
5925226,0.14104669242085363,5,2022-07-02,False
5925224,0.1033637374168167,5,2022-07-02,False
5925223,0.13883711471638002,5,2022-07-03,False
5925228,0.071252940312907,5,2022-07-03,False
5925227,0.36553207151473355,5,2022-07-03,False
5925220,0.3693167646802197,5,2022-07-03,False
5925229,0.09452566514781552,5,2022-07-03,False
5925201,0.07903533949062093,5,2022-07-09,False
5925200,0.42980459440983065,5,2022-07-09,False
5925186,0.4902178352147157,5,2022-07-09,False
5925188,0.07948734210905783,5,2022-07-10,True
5925202,0.6164711191520713,5,2022-07-10,True
5925199,0.0,5,2022-07-10,True
5925205,0.0,5,2022-07-10,True
5925203,0.07766317599310707,5,2022-07-10,True
5925187,0.062092454501976965,5,2022-07-10,True
5925198,0.10847572952680974,5,2022-07-16,False
5925197,0.15298395758737995,5,2022-07-16,False
5925190,0.584403107424953,5,2022-07-16,False
5925195,0.06768698877317057,5,2022-07-17,False
5925194,0.11542038582649704,5,2022-07-17,False
5925191,0.22533230040811425,5,2022-07-17,False
5925196,0.2578216107724138,5,2022-07-17,False
5925193,0.09542054337553266,5,2022-07-17,False
5925189,0.18281747135715434,5,2022-07-17,False
5925173,0.1588309895031225,5,2022-07-20,False
5925174,0.151006029362431,5,2022-07-20,False
5925169,0.14839757835759368,5,2022-07-20,False
5925150,0.121801141308409,5,2022-07-20,False
5925168,0.16672460664940753,5,2022-07-20,False
5925172,0.28264258001777454,5,2022-07-20,False
5925170,0.7378052692152789,5,2022-07-21,False
5925171,0.03489804733631859,5,2022-07-21,False
5925175,0.12045734717511519,5,2022-07-21,False
5925167,0.11858583792352448,5,2022-07-21,False
5925155,0.21355177991543808,5,2022-07-24,True
5925133,0.08883941661675814,5,2022-07-24,True
5925152,0.1967641878588598,5,2022-07-24,True
5925156,0.10347760832143763,5,2022-07-24,True
5925154,0.14060891518912613,5,2022-07-24,True
5925132,0.13276898033654408,5,2022-07-24,True
5925151,0.13167592612612083,5,2022-07-24,True
5925131,0.0,5,2022-07-24,True
5925122,0.07242725775569021,5,2022-07-30,False
5925123,0.05199856022078016,5,2022-07-30,False
5925118,0.769543601839839,5,2022-07-30,False
5925116,0.09424706473433123,5,2022-07-30,False
5925097,0.1313656936502839,5,2022-07-31,False
5925120,0.057712106014555106,5,2022-07-31,False
5925115,0.1044207979700204,5,2022-07-31,False
5925124,0.6122230037717803,5,2022-07-31,False
5925117,0.09194777944071288,5,2022-07-31,False
5925103,0.08946528008645256,5,2022-08-06,False
5925104,0.14121950347400056,5,2022-08-06,False
5925080,0.09362847954829347,5,2022-08-06,False
5925082,0.08617817404472766,5,2022-08-06,False
5925101,0.6241742778875164,5,2022-08-06,False
5925099,0.021264367086741506,5,2022-08-07,False
5925102,0.4863246768575451,5,2022-08-07,False
5925079,0.2453830768991937,5,2022-08-07,False
5925098,0.21439119261335712,5,2022-08-07,False
5925063,0.47262877411742565,5,2022-08-13,False
5925058,0.0,5,2022-08-13,False
5925065,0.48108792651786125,5,2022-08-13,False
5925059,0.047676858477520005,5,2022-08-14,True
5925066,0.18510988420075802,5,2022-08-14,True
5925062,0.10652859258812333,5,2022-08-14,True
5925056,0.22943732838377362,5,2022-08-14,True
5925057,0.013606697900477761,5,2022-08-14,True
5925084,0.11159419195914086,5,2022-08-14,True
5925061,0.1283763246562164,5,2022-08-14,True
5925036,0.3973371150952797,5,2022-08-20,False
5925037,0.6408627388116024,5,2022-08-20,False
5925043,0.01743706244672698,5,2022-08-21,True
5925041,0.23709603375593766,5,2022-08-21,True
5925025,0.20077666336826702,5,2022-08-21,True
5925045,0.1846630359337838,5,2022-08-21,True
5925044,0.21303985950998816,5,2022-08-21,True
5925040,0.21108221527038803,5,2022-08-21,True
5925042,0.0,5,2022-08-21,True
5925013,0.41308493668158236,5,2022-08-27,False
5925011,0.24960254922608985,5,2022-08-27,False
5925005,0.3626544644420574,5,2022-08-27,False
5925010,0.12645322581490775,5,2022-08-28,False
5925004,0.28408923998849295,5,2022-08-28,False
5925006,0.0,5,2022-08-28,False
5925008,0.23423564565611185,5,2022-08-28,False
5925012,0.08015664726255664,5,2022-08-28,False
5924989,0.17526977690716866,5,2022-09-03,False
5924993,0.34052216957877546,5,2022-09-03,False
5924986,0.29515306321769796,5,2022-09-03,False
5924984,0.25979671283134287,5,2022-09-03,False
5924985,0.35080113784216277,5,2022-09-04,False
5924987,0.25854739556743705,5,2022-09-04,False
5924990,0.05637074130330332,5,2022-09-04,False
5924991,0.20191508075167533,5,2022-09-04,False
5924992,0.26145918291514564,5,2022-09-04,False
5924946,0.16038782274819677,5,2022-09-10,False
5924945,0.8180200822267448,5,2022-09-10,False
5924970,0.07439335184948054,5,2022-09-10,False
5924972,0.22785150492147532,5,2022-09-11,False
5924948,0.1847268584529036,5,2022-09-11,False
5924973,0.0615924051435031,5,2022-09-11,False
5924949,0.11990685658233981,5,2022-09-11,False
5924971,0.2835088651915201,5,2022-09-11,False
5924947,0.11765578578532845,5,2022-09-11,False
5924958,0.6047675044341492,5,2022-09-17,False
5924954,0.5152331912003361,5,2022-09-17,False
5924952,0.06504220070426214,5,2022-09-18,True
5924956,0.20908694975747422,5,2022-09-18,True
5924951,0.06437598685144405,5,2022-09-18,True
5924950,0.0519674457174476,5,2022-09-18,True
5924955,0.019401262601677145,5,2022-09-18,True
5924953,0.36699784779143285,5,2022-09-18,True
5924922,0.3416381773166356,5,2022-09-18,True
5924900,0.19880836291757215,5,2022-09-28,False
5924899,0.3946643125805261,5,2022-09-28,False
5924905,0.15369760157608953,5,2022-09-28,False
5924924,0.384925543301055,5,2022-09-28,False
5924902,0.09280402893253083,5,2022-09-28,False
5924904,0.17577079603394985,5,2022-09-29,False
5924923,0.14811977811916874,5,2022-09-29,False
5924903,0.5919140060421284,5,2022-09-29,False
5924901,0.06345778151492598,5,2022-09-29,False
5924906,0.18627848329062052,5,2022-10-01,True
5924912,0.14953740793393314,5,2022-10-01,True
5924911,0.030019585424723473,5,2022-10-01,True
5924915,0.2284099953335512,5,2022-10-01,True
5924914,0.21257229853315765,5,2022-10-01,True
