0,1,2,3,4,5
2738735,0.8615301353848464,5,2738735,False,True
2738739,0.0,5,2738739,False,True
2738740,1.5999999989294305,5,2738740,False,True
2740879,0.8936002042814031,4,2740879,False,True
2740882,2.40627534276694,5,2740882,False,True
2740885,2.0083747172777326,5,2740885,False,True
2740886,1.097483191562406,5,2740886,False,True
2740887,1.3496214073985515,5,2740887,False,True
2740905,1.003769608778671,5,2740905,False,True
2740906,1.3354113340837626,5,2740906,False,True
